CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,paid_off,#_of_pastdues,no_loan,target
F,N,Y,135000.0,Working,secondary,Married,House / apartment,45.1972602739726,-1.178082191780822,2.0,6,12,0,0
F,N,Y,135000.0,Working,secondary,Married,House / apartment,45.1972602739726,-1.178082191780822,2.0,25,9,0,1
F,N,Y,180000.0,Working,Higher education,Married,With parents,26.367123287671234,-7.602739726027397,2.0,0,5,2,0
F,N,Y,180000.0,Working,Higher education,Married,With parents,26.367123287671234,-7.602739726027397,2.0,3,12,0,0
F,N,Y,180000.0,Working,Higher education,Married,With parents,26.367123287671234,-7.602739726027397,2.0,27,4,0,1
F,Y,Y,166500.0,Working,secondary,Married,House / apartment,37.10958904109589,-10.520547945205479,4.0,0,23,1,0
F,Y,Y,166500.0,Working,secondary,Married,House / apartment,37.10958904109589,-10.520547945205479,4.0,0,0,23,1
F,Y,Y,166500.0,Working,secondary,Married,House / apartment,37.10958904109589,-10.520547945205479,4.0,0,23,1,0
F,Y,Y,166500.0,Working,secondary,Married,House / apartment,37.10958904109589,-10.520547945205479,4.0,0,23,1,0
M,Y,Y,81000.0,Pensioner,secondary,Married,House / apartment,62.88219178082192,1000.6657534246575,2.0,0,10,1,0
M,Y,Y,81000.0,Pensioner,secondary,Married,House / apartment,62.88219178082192,1000.6657534246575,2.0,0,10,1,0
M,Y,Y,81000.0,Pensioner,secondary,Married,House / apartment,62.88219178082192,1000.6657534246575,2.0,0,9,2,0
M,Y,Y,81000.0,Pensioner,secondary,Married,House / apartment,62.88219178082192,1000.6657534246575,2.0,3,7,0,0
F,N,N,112500.0,Working,Higher education,Married,With parents,33.084931506849315,-14.69041095890411,4.0,37,9,1,1
F,N,N,112500.0,Working,Higher education,Married,With parents,33.084931506849315,-14.69041095890411,4.0,30,9,1,1
F,N,N,112500.0,Working,Higher education,Married,With parents,33.084931506849315,-14.69041095890411,4.0,1,9,1,0
F,N,N,112500.0,Working,Higher education,Married,With parents,33.084931506849315,-14.69041095890411,4.0,42,9,1,1
F,N,N,112500.0,Working,Higher education,Married,With parents,33.084931506849315,-14.69041095890411,4.0,31,9,1,1
F,N,N,112500.0,Working,Higher education,Married,With parents,33.084931506849315,-14.69041095890411,4.0,37,9,1,1
M,N,Y,225000.0,Working,secondary,Married,House / apartment,28.97808219178082,-7.2684931506849315,2.0,18,6,0,1
M,N,Y,225000.0,Working,secondary,Married,House / apartment,28.97808219178082,-7.2684931506849315,2.0,0,4,3,0
M,N,Y,225000.0,Working,secondary,Married,House / apartment,28.97808219178082,-7.2684931506849315,2.0,7,5,0,1
M,N,Y,225000.0,Working,secondary,Married,House / apartment,28.97808219178082,-7.2684931506849315,2.0,18,10,0,1
F,N,Y,157500.0,Working,secondary,Single,House / apartment,48.04931506849315,-21.03013698630137,1.0,0,5,0,0
F,N,Y,157500.0,Working,secondary,Single,House / apartment,48.04931506849315,-21.03013698630137,1.0,0,2,4,0
F,N,Y,157500.0,Working,secondary,Single,House / apartment,48.04931506849315,-21.03013698630137,1.0,0,12,1,0
F,N,Y,157500.0,Working,secondary,Single,House / apartment,48.04931506849315,-21.03013698630137,1.0,29,12,0,1
F,N,Y,157500.0,Working,secondary,Single,House / apartment,48.04931506849315,-21.03013698630137,1.0,0,12,1,0
F,N,Y,157500.0,Working,secondary,Single,House / apartment,48.04931506849315,-21.03013698630137,1.0,0,4,1,0
F,N,Y,157500.0,Working,secondary,Single,House / apartment,48.04931506849315,-21.03013698630137,1.0,11,4,0,1
F,N,Y,157500.0,Working,secondary,Single,House / apartment,48.04931506849315,-21.03013698630137,1.0,0,12,1,0
F,N,Y,157500.0,Working,secondary,Single,House / apartment,48.04931506849315,-21.03013698630137,1.0,11,23,0,0
F,N,Y,67500.0,Working,secondary,Married,House / apartment,41.78630136986301,-2.43013698630137,4.0,15,4,1,1
F,N,Y,144000.0,Working,secondary,Married,House / apartment,54.726027397260275,-29.534246575342465,2.0,3,34,0,0
F,N,Y,144000.0,Working,secondary,Married,House / apartment,54.726027397260275,-29.534246575342465,2.0,24,10,0,1
F,N,Y,144000.0,Working,secondary,Married,House / apartment,54.726027397260275,-29.534246575342465,2.0,45,11,0,1
F,N,Y,144000.0,Working,secondary,Married,House / apartment,54.726027397260275,-29.534246575342465,2.0,0,0,9,1
F,N,Y,144000.0,Working,secondary,Married,House / apartment,54.726027397260275,-29.534246575342465,2.0,17,14,0,1
F,N,Y,144000.0,Working,secondary,Married,House / apartment,54.726027397260275,-29.534246575342465,2.0,0,0,9,1
F,N,Y,144000.0,Working,secondary,Married,House / apartment,54.726027397260275,-29.534246575342465,2.0,0,24,0,0
F,N,Y,247500.0,Working,secondary,Single,House / apartment,49.42465753424658,-13.186301369863013,1.0,20,8,3,1
F,N,Y,247500.0,Working,secondary,Single,House / apartment,49.42465753424658,-13.186301369863013,1.0,0,20,1,0
F,N,Y,247500.0,Working,secondary,Single,House / apartment,49.42465753424658,-13.186301369863013,1.0,21,8,3,1
F,N,Y,247500.0,Working,secondary,Single,House / apartment,49.42465753424658,-13.186301369863013,1.0,9,8,3,1
F,N,Y,247500.0,Working,secondary,Single,House / apartment,49.42465753424658,-13.186301369863013,1.0,3,11,1,0
F,N,Y,247500.0,Working,secondary,Single,House / apartment,49.42465753424658,-13.186301369863013,1.0,4,8,3,0
M,Y,Y,900000.0,Working,secondary,Married,House / apartment,42.038356164383565,-3.0164383561643837,4.0,35,3,0,1
M,Y,Y,900000.0,Working,secondary,Married,House / apartment,42.038356164383565,-3.0164383561643837,4.0,11,6,0,1
M,Y,Y,900000.0,Working,secondary,Married,House / apartment,42.038356164383565,-3.0164383561643837,4.0,0,0,5,1
M,Y,Y,900000.0,Working,secondary,Married,House / apartment,42.038356164383565,-3.0164383561643837,4.0,7,0,12,1
M,Y,Y,900000.0,Working,secondary,Married,House / apartment,42.038356164383565,-3.0164383561643837,4.0,0,13,1,0
M,Y,Y,900000.0,Working,secondary,Married,House / apartment,42.038356164383565,-3.0164383561643837,4.0,18,12,0,1
M,Y,Y,900000.0,Working,secondary,Married,House / apartment,42.038356164383565,-3.0164383561643837,4.0,0,0,16,1
F,N,Y,135000.0,Pensioner,Higher education,Married,House / apartment,64.76712328767124,1000.6657534246575,2.0,12,2,0,1
F,N,Y,135000.0,Pensioner,Higher education,Married,House / apartment,64.76712328767124,1000.6657534246575,2.0,26,10,2,1
F,N,Y,135000.0,Pensioner,Higher education,Married,House / apartment,64.76712328767124,1000.6657534246575,2.0,5,2,1,1
F,N,Y,135000.0,Pensioner,Higher education,Married,House / apartment,64.76712328767124,1000.6657534246575,2.0,2,10,2,0
F,N,Y,135000.0,Pensioner,Higher education,Married,House / apartment,64.76712328767124,1000.6657534246575,2.0,0,2,4,0
F,N,Y,135000.0,Pensioner,Higher education,Married,House / apartment,64.76712328767124,1000.6657534246575,2.0,3,10,2,0
F,Y,N,180000.0,Working,secondary,Married,House / apartment,48.104109589041094,-4.936986301369863,4.0,3,6,0,0
F,Y,N,180000.0,Working,secondary,Married,House / apartment,48.104109589041094,-4.936986301369863,4.0,0,27,33,0
F,Y,N,180000.0,Working,secondary,Married,House / apartment,48.104109589041094,-4.936986301369863,4.0,0,0,8,1
F,Y,N,180000.0,Working,secondary,Married,House / apartment,48.104109589041094,-4.936986301369863,4.0,0,0,20,1
F,N,N,180000.0,Working,Higher education,Married,With parents,22.594520547945205,-1.178082191780822,2.0,9,6,0,1
F,N,N,180000.0,Working,Higher education,Married,With parents,22.594520547945205,-1.178082191780822,2.0,0,3,1,0
F,N,N,180000.0,Working,Higher education,Married,With parents,22.594520547945205,-1.178082191780822,2.0,0,3,0,0
F,N,Y,216000.0,Pensioner,secondary,Single,House / apartment,56.583561643835615,1000.6657534246575,1.0,0,8,22,0
F,N,Y,216000.0,Pensioner,secondary,Single,House / apartment,56.583561643835615,1000.6657534246575,1.0,0,0,5,1
F,N,Y,216000.0,Pensioner,secondary,Single,House / apartment,56.583561643835615,1000.6657534246575,1.0,0,0,7,1
F,Y,Y,315000.0,Working,Higher education,Single,House / apartment,32.12328767123287,-5.6,3.0,11,10,0,1
F,Y,Y,315000.0,Working,Higher education,Single,House / apartment,32.12328767123287,-5.6,3.0,9,10,0,0
F,Y,Y,315000.0,Working,Higher education,Single,House / apartment,32.12328767123287,-5.6,3.0,22,10,0,1
F,Y,Y,315000.0,Working,Higher education,Single,House / apartment,32.12328767123287,-5.6,3.0,0,19,0,0
F,Y,Y,315000.0,Working,Higher education,Single,House / apartment,32.12328767123287,-5.6,3.0,19,10,0,1
F,Y,Y,315000.0,Working,Higher education,Single,House / apartment,32.12328767123287,-5.6,3.0,0,0,20,1
F,Y,Y,315000.0,Working,Higher education,Single,House / apartment,32.12328767123287,-5.6,3.0,0,0,2,1
F,Y,Y,76500.0,Working,secondary,Married,House / apartment,33.917808219178085,-6.265753424657534,2.0,0,4,4,0
F,Y,Y,76500.0,Working,secondary,Married,House / apartment,33.917808219178085,-6.265753424657534,2.0,0,6,1,0
F,Y,Y,76500.0,Working,secondary,Married,House / apartment,33.917808219178085,-6.265753424657534,2.0,0,6,1,0
F,N,N,360000.0,Working,Higher education,Married,House / apartment,40.56164383561644,-5.265753424657534,4.0,0,0,30,1
F,N,N,360000.0,Working,Higher education,Married,House / apartment,40.56164383561644,-5.265753424657534,4.0,0,11,2,0
F,N,N,360000.0,Working,Higher education,Married,House / apartment,40.56164383561644,-5.265753424657534,4.0,0,11,2,0
F,N,N,360000.0,Working,Higher education,Married,House / apartment,40.56164383561644,-5.265753424657534,4.0,19,11,0,1
F,N,N,360000.0,Working,Higher education,Married,House / apartment,40.56164383561644,-5.265753424657534,4.0,0,11,2,0
F,N,N,360000.0,Working,Higher education,Married,House / apartment,40.56164383561644,-5.265753424657534,4.0,0,11,2,0
F,N,N,360000.0,Working,Higher education,Married,House / apartment,40.56164383561644,-5.265753424657534,4.0,0,11,2,0
F,N,N,360000.0,Working,Higher education,Married,House / apartment,40.56164383561644,-5.265753424657534,4.0,0,11,2,0
F,N,N,360000.0,Working,Higher education,Married,House / apartment,40.56164383561644,-5.265753424657534,4.0,0,11,2,0
F,N,N,360000.0,Working,Higher education,Married,House / apartment,40.56164383561644,-5.265753424657534,4.0,0,11,1,0
F,N,Y,85500.0,Pensioner,secondary,Married,House / apartment,58.989041095890414,1000.6657534246575,2.0,16,4,0,1
F,N,Y,85500.0,Pensioner,secondary,Married,House / apartment,58.989041095890414,1000.6657534246575,2.0,0,4,2,0
F,N,Y,85500.0,Pensioner,secondary,Married,House / apartment,58.989041095890414,1000.6657534246575,2.0,0,4,2,0
F,N,Y,85500.0,Pensioner,secondary,Married,House / apartment,58.989041095890414,1000.6657534246575,2.0,0,5,0,0
F,N,Y,85500.0,Pensioner,secondary,Married,House / apartment,58.989041095890414,1000.6657534246575,2.0,0,4,2,0
M,N,Y,247500.0,Working,secondary,Married,House / apartment,50.78904109589041,-3.936986301369863,2.0,11,3,0,1
M,N,Y,247500.0,Working,secondary,Married,House / apartment,50.78904109589041,-3.936986301369863,2.0,16,5,0,1
M,N,Y,247500.0,Working,secondary,Married,House / apartment,50.78904109589041,-3.936986301369863,2.0,0,9,1,0
F,N,Y,139500.0,Working,secondary,Married,House / apartment,51.31506849315068,-0.4301369863013699,2.0,2,7,1,0
F,N,Y,139500.0,Working,secondary,Married,House / apartment,51.31506849315068,-0.4301369863013699,2.0,13,6,1,1
F,N,Y,139500.0,Working,secondary,Married,House / apartment,51.31506849315068,-0.4301369863013699,2.0,0,10,1,0
F,N,Y,139500.0,Working,secondary,Married,House / apartment,51.31506849315068,-0.4301369863013699,2.0,5,6,1,0
F,N,Y,139500.0,Working,secondary,Married,House / apartment,51.31506849315068,-0.4301369863013699,2.0,0,9,3,0
F,N,Y,139500.0,Working,secondary,Married,House / apartment,51.31506849315068,-0.4301369863013699,2.0,13,6,1,1
F,N,Y,139500.0,Working,secondary,Married,House / apartment,51.31506849315068,-0.4301369863013699,2.0,0,5,0,0
F,N,Y,139500.0,Working,secondary,Married,House / apartment,51.31506849315068,-0.4301369863013699,2.0,0,23,6,0
F,N,Y,139500.0,Working,secondary,Married,House / apartment,51.31506849315068,-0.4301369863013699,2.0,3,6,1,0
M,Y,Y,157500.0,Working,secondary,Married,House / apartment,31.435616438356163,-1.5972602739726027,2.0,25,4,0,1
M,Y,Y,157500.0,Working,secondary,Married,House / apartment,31.435616438356163,-1.5972602739726027,2.0,3,7,0,0
M,Y,Y,157500.0,Working,secondary,Married,House / apartment,31.435616438356163,-1.5972602739726027,2.0,7,9,0,0
F,N,Y,40500.0,Pensioner,secondary,Married,House / apartment,58.01917808219178,1000.6657534246575,2.0,30,5,0,1
F,N,Y,40500.0,Pensioner,secondary,Married,House / apartment,58.01917808219178,1000.6657534246575,2.0,43,0,6,1
F,N,Y,40500.0,Pensioner,secondary,Married,House / apartment,58.01917808219178,1000.6657534246575,2.0,0,7,1,0
F,N,Y,40500.0,Pensioner,secondary,Married,House / apartment,58.01917808219178,1000.6657534246575,2.0,0,34,0,0
F,N,Y,40500.0,Pensioner,secondary,Married,House / apartment,58.01917808219178,1000.6657534246575,2.0,18,15,1,1
F,N,Y,315000.0,Working,secondary,Married,House / apartment,52.54794520547945,-3.350684931506849,2.0,41,9,0,1
F,N,Y,315000.0,Working,secondary,Married,House / apartment,52.54794520547945,-3.350684931506849,2.0,33,28,0,1
F,N,N,67500.0,Working,secondary,Married,House / apartment,36.38356164383562,-0.7671232876712328,10.0,0,19,18,0
M,Y,Y,90000.0,Working,secondary,Married,With parents,30.61917808219178,-8.435616438356165,2.0,2,14,2,0
M,Y,Y,90000.0,Working,secondary,Married,With parents,30.61917808219178,-8.435616438356165,2.0,15,1,34,1
M,Y,Y,90000.0,Working,secondary,Married,With parents,30.61917808219178,-8.435616438356165,2.0,2,14,2,0
M,Y,Y,90000.0,Working,secondary,Married,With parents,30.61917808219178,-8.435616438356165,2.0,16,1,34,1
M,Y,Y,90000.0,Working,secondary,Married,With parents,30.61917808219178,-8.435616438356165,2.0,2,14,2,0
M,Y,Y,90000.0,Working,secondary,Married,With parents,30.61917808219178,-8.435616438356165,2.0,10,1,34,1
M,Y,Y,90000.0,Working,secondary,Married,With parents,30.61917808219178,-8.435616438356165,2.0,2,14,2,0
M,Y,Y,90000.0,Working,secondary,Married,With parents,30.61917808219178,-8.435616438356165,2.0,2,14,2,0
M,Y,Y,90000.0,Working,secondary,Married,With parents,30.61917808219178,-8.435616438356165,2.0,2,14,2,0
M,Y,Y,90000.0,Working,secondary,Married,With parents,30.61917808219178,-8.435616438356165,2.0,2,14,2,0
M,Y,Y,90000.0,Working,secondary,Married,With parents,30.61917808219178,-8.435616438356165,2.0,0,0,14,1
M,Y,Y,90000.0,Working,secondary,Married,With parents,30.61917808219178,-8.435616438356165,2.0,2,14,2,0
M,Y,Y,90000.0,Working,secondary,Married,With parents,30.61917808219178,-8.435616438356165,2.0,0,0,18,1
M,Y,Y,90000.0,Working,secondary,Married,With parents,30.61917808219178,-8.435616438356165,2.0,0,0,25,1
M,Y,Y,90000.0,Working,secondary,Married,With parents,30.61917808219178,-8.435616438356165,2.0,0,1,33,0
F,N,Y,135000.0,Working,secondary,Married,House / apartment,40.06849315068493,-21.443835616438356,2.0,0,8,1,0
F,N,Y,135000.0,Working,secondary,Married,House / apartment,40.06849315068493,-21.443835616438356,2.0,47,9,0,1
F,N,Y,135000.0,Working,secondary,Married,House / apartment,40.06849315068493,-21.443835616438356,2.0,0,8,1,0
F,N,Y,135000.0,Working,secondary,Married,House / apartment,40.06849315068493,-21.443835616438356,2.0,0,8,1,0
F,N,Y,324000.0,Working,secondary,Single,House / apartment,44.16438356164384,-4.265753424657534,1.0,0,5,0,0
F,N,Y,324000.0,Working,secondary,Single,House / apartment,44.16438356164384,-4.265753424657534,1.0,0,8,0,0
F,N,Y,324000.0,Working,secondary,Single,House / apartment,44.16438356164384,-4.265753424657534,1.0,25,8,0,1
F,N,Y,324000.0,Working,secondary,Single,House / apartment,44.16438356164384,-4.265753424657534,1.0,32,8,0,1
F,N,Y,324000.0,Working,secondary,Single,House / apartment,44.16438356164384,-4.265753424657534,1.0,18,8,0,1
F,N,Y,324000.0,Working,secondary,Single,House / apartment,44.16438356164384,-4.265753424657534,1.0,0,0,9,1
F,N,Y,81000.0,Working,secondary,Married,House / apartment,45.02739726027397,-26.698630136986303,6.0,36,4,1,1
F,N,Y,81000.0,Working,secondary,Married,House / apartment,45.02739726027397,-26.698630136986303,6.0,7,0,1,1
F,N,Y,81000.0,Working,secondary,Married,House / apartment,45.02739726027397,-26.698630136986303,6.0,0,5,1,0
F,N,Y,81000.0,Working,secondary,Married,House / apartment,45.02739726027397,-26.698630136986303,6.0,7,0,1,1
F,N,Y,81000.0,Working,secondary,Married,House / apartment,45.02739726027397,-26.698630136986303,6.0,0,9,0,0
F,N,Y,81000.0,Working,secondary,Married,House / apartment,45.02739726027397,-26.698630136986303,6.0,0,10,0,0
F,N,Y,81000.0,Working,secondary,Married,House / apartment,45.02739726027397,-26.698630136986303,6.0,4,4,1,0
F,N,Y,81000.0,Working,secondary,Married,House / apartment,45.02739726027397,-26.698630136986303,6.0,0,12,4,0
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,35.46849315068493,-0.9342465753424658,2.0,16,2,0,1
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,35.46849315068493,-0.9342465753424658,2.0,0,6,1,0
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,35.46849315068493,-0.9342465753424658,2.0,29,2,0,1
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,35.46849315068493,-0.9342465753424658,2.0,0,6,1,0
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,35.46849315068493,-0.9342465753424658,2.0,0,6,1,0
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,35.46849315068493,-0.9342465753424658,2.0,0,6,1,0
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,41.23561643835617,-1.6821917808219178,2.0,0,7,1,0
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,41.23561643835617,-1.6821917808219178,2.0,0,9,1,0
F,N,Y,180000.0,Working,Higher education,Married,House / apartment,41.23561643835617,-1.6821917808219178,2.0,4,5,0,0
F,N,Y,112500.0,Pensioner,secondary,Married,House / apartment,64.43835616438356,1000.6657534246575,2.0,30,8,0,1
F,N,Y,112500.0,Pensioner,secondary,Married,House / apartment,64.43835616438356,1000.6657534246575,2.0,0,7,2,0
M,Y,N,180000.0,Working,secondary,Single,House / apartment,26.602739726027398,-3.76986301369863,1.0,20,6,0,1
M,Y,N,180000.0,Working,secondary,Single,House / apartment,26.602739726027398,-3.76986301369863,1.0,0,18,40,0
M,Y,N,180000.0,Working,secondary,Single,House / apartment,26.602739726027398,-3.76986301369863,1.0,0,24,37,0
F,N,Y,247500.0,Pensioner,secondary,Single,House / apartment,67.15342465753425,1000.6657534246575,1.0,8,10,1,0
F,N,Y,247500.0,Pensioner,secondary,Single,House / apartment,67.15342465753425,1000.6657534246575,1.0,0,25,2,0
F,N,Y,247500.0,Pensioner,secondary,Single,House / apartment,67.15342465753425,1000.6657534246575,1.0,9,10,1,0
F,Y,Y,229500.0,Working,secondary,Married,House / apartment,49.85753424657534,-8.26849315068493,2.0,10,0,51,1
F,Y,Y,229500.0,Working,secondary,Married,House / apartment,49.85753424657534,-8.26849315068493,2.0,2,10,0,0
M,Y,Y,360000.0,Working,secondary,Single,House / apartment,35.657534246575345,-2.9342465753424656,1.0,16,1,0,1
F,N,Y,112500.0,Working,secondary,Married,House / apartment,54.84109589041096,-4.684931506849315,2.0,6,12,0,0
M,Y,Y,108000.0,Working,secondary,Single,With parents,46.12328767123287,-3.1013698630136988,1.0,3,10,0,0
M,Y,Y,161100.0,Pensioner,secondary,Married,House / apartment,54.31506849315068,1000.6657534246575,2.0,0,0,21,1
